"","name","followers","popularity","uri","link","genres"
"7737","Paul McCartney",3177067,74,"spotify:artist:4STHEaNw4mPZ2tzheohgXB","https://api.spotify.com/v1/artists/4STHEaNw4mPZ2tzheohgXB","album rock,art rock,beatlesque,classic rock,folk rock,mellow gold,rock,soft rock"
"7738","Michael Jackson",16057649,85,"spotify:artist:3fMbdgg4jU18AjLCKBhRSm","https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm","pop,r&b,soul"
"7739","Blancmange",66760,45,"spotify:artist:3LtBdgNHdH0Ix8hCFZ4NJG","https://api.spotify.com/v1/artists/3LtBdgNHdH0Ix8hCFZ4NJG","dance rock,new romantic,new wave,new wave pop,synthpop"
"7740","Billy Joel",2983579,80,"spotify:artist:6zFYqv1mOsgBRQbae3JJ9e","https://api.spotify.com/v1/artists/6zFYqv1mOsgBRQbae3JJ9e","album rock,classic rock,folk rock,mellow gold,piano rock,rock,singer-songwriter,soft rock"
"7741","Dennis Waterman",894,27,"spotify:artist:3qkjOJVnq9FM8HRTlvs03L","https://api.spotify.com/v1/artists/3qkjOJVnq9FM8HRTlvs03L",NA
"7742","Billy Idol",1041227,71,"spotify:artist:7lzordPuZEXxwt9aoVZYmG","https://api.spotify.com/v1/artists/7lzordPuZEXxwt9aoVZYmG","album rock,classic rock,dance rock,hard rock,mellow gold,new romantic,new wave,new wave pop,rock,soft rock,synthpop"
"7743","Billy Joel",2983579,80,"spotify:artist:6zFYqv1mOsgBRQbae3JJ9e","https://api.spotify.com/v1/artists/6zFYqv1mOsgBRQbae3JJ9e","album rock,classic rock,folk rock,mellow gold,piano rock,rock,singer-songwriter,soft rock"
"7744","Chas & Dave",17736,44,"spotify:artist:38unGip4o3KhMfqHdHWB7K","https://api.spotify.com/v1/artists/38unGip4o3KhMfqHdHWB7K","british comedy"
"7745","Fat Larry's Band",16184,48,"spotify:artist:0DapOnrmvQGwToOmgk6Fz8","https://api.spotify.com/v1/artists/0DapOnrmvQGwToOmgk6Fz8","disco,philly soul,post-disco"
"7746","Monte Video & The Cassettes",3,0,"spotify:artist:6OugBG7M6k3be8MOfVI2ZV","https://api.spotify.com/v1/artists/6OugBG7M6k3be8MOfVI2ZV",NA
"7747","Duran Duran",1693128,72,"spotify:artist:0lZoBs4Pzo7R89JM9lxwoT","https://api.spotify.com/v1/artists/0lZoBs4Pzo7R89JM9lxwoT","dance rock,new romantic,new wave,new wave pop,rock,synthpop"
"7748","The Human League",678850,65,"spotify:artist:1aX2dmV8XoHYCOQRxjPESG","https://api.spotify.com/v1/artists/1aX2dmV8XoHYCOQRxjPESG","art rock,dance rock,new romantic,new wave,new wave pop,permanent wave,sophisti-pop,synthpop"
"7749","Kenny Rogers",1358925,73,"spotify:artist:4tw2Lmn9tTPUv7Gy7mVPI4","https://api.spotify.com/v1/artists/4tw2Lmn9tTPUv7Gy7mVPI4","adult standards,classic country pop,country,mellow gold,nashville sound,soft rock"
"7750","Sheena Easton",345682,60,"spotify:artist:5dcOK4stT4JDkP6Dqhbz5s","https://api.spotify.com/v1/artists/5dcOK4stT4JDkP6Dqhbz5s","adult standards,mellow gold,minneapolis sound,new romantic,new wave pop,soft rock"
"7751","Laura Branigan",339128,63,"spotify:artist:4463nfFMmK1cwAWBQDwT5e","https://api.spotify.com/v1/artists/4463nfFMmK1cwAWBQDwT5e","dance rock,europop,new romantic,new wave pop,soft rock,synthpop"
"7752","Peabo Bryson",290359,64,"spotify:artist:49iKbKGqgn8OESkW5WduX0","https://api.spotify.com/v1/artists/49iKbKGqgn8OESkW5WduX0","adult standards,quiet storm,soft rock,urban contemporary"
"7753","Roberta Flack",589415,67,"spotify:artist:0W498bDDNlJIrYMKXdpLHA","https://api.spotify.com/v1/artists/0W498bDDNlJIrYMKXdpLHA","adult standards,classic soul,disco,funk,mellow gold,motown,quiet storm,soft rock,soul,vocal jazz"
"7754","Boys Town Gang",20517,52,"spotify:artist:0yrScqagPyABiZeoNHHe3H","https://api.spotify.com/v1/artists/0yrScqagPyABiZeoNHHe3H","disco,hi-nrg"
"7755","Paul Young",548714,64,"spotify:artist:6rqU9HQ57NYGBnBzbrY3a4","https://api.spotify.com/v1/artists/6rqU9HQ57NYGBnBzbrY3a4","album rock,art rock,classic uk pop,dance rock,disco,europop,mellow gold,new romantic,new wave,new wave pop,soft rock,synthpop"
"7756","The Human League",678850,65,"spotify:artist:1aX2dmV8XoHYCOQRxjPESG","https://api.spotify.com/v1/artists/1aX2dmV8XoHYCOQRxjPESG","art rock,dance rock,new romantic,new wave,new wave pop,permanent wave,sophisti-pop,synthpop"
"7757","Spandau Ballet",761167,67,"spotify:artist:2urZrEdsq72kx0UzfYN8Yv","https://api.spotify.com/v1/artists/2urZrEdsq72kx0UzfYN8Yv","dance rock,disco,europop,mellow gold,new romantic,new wave,new wave pop,soft rock,sophisti-pop,synthpop"
"7758","Eddy Grant",39752,49,"spotify:artist:6j2HWcd7z61iTLbi8eD0hA","https://api.spotify.com/v1/artists/6j2HWcd7z61iTLbi8eD0hA","uk reggae"
"7759","New Edition",963345,59,"spotify:artist:1mFX1QlezK1lNPKQJkhwWb","https://api.spotify.com/v1/artists/1mFX1QlezK1lNPKQJkhwWb","boy band,dance pop,funk,hip pop,new jack swing,quiet storm,r&b,urban contemporary"
"7760","Wham!",1345374,72,"spotify:artist:5lpH0xAS4fVfLkACg9DAuM","https://api.spotify.com/v1/artists/5lpH0xAS4fVfLkACg9DAuM","dance pop,dance rock,disco,europop,new romantic,new wave,new wave pop,soft rock,synthpop"
"7761","Prince",4757272,77,"spotify:artist:5a2EaR3hamoenG9rDuVn8j","https://api.spotify.com/v1/artists/5a2EaR3hamoenG9rDuVn8j","funk,funk rock,minneapolis sound,synth funk"
"7762","Culture Club",913113,67,"spotify:artist:6kz53iCdBSqhQCZ21CoLcc","https://api.spotify.com/v1/artists/6kz53iCdBSqhQCZ21CoLcc","dance rock,disco,europop,mellow gold,new romantic,new wave,new wave pop,soft rock,synthpop"
"7763","Rod Stewart",2371229,77,"spotify:artist:2y8Jo9CKhJvtfeKOsYzRdT","https://api.spotify.com/v1/artists/2y8Jo9CKhJvtfeKOsYzRdT","adult standards,classic rock,mellow gold,soft rock"
"7764","Men At Work",730614,69,"spotify:artist:0f3EsoviYnRKTkmayI3cux","https://api.spotify.com/v1/artists/0f3EsoviYnRKTkmayI3cux","album rock,australian rock,dance rock,mellow gold,new romantic,new wave,new wave pop,pop rock,rock,soft rock"
"7765","Midnight Oil",503139,64,"spotify:artist:72KyoXzp0NOQij6OcmZUxk","https://api.spotify.com/v1/artists/72KyoXzp0NOQij6OcmZUxk","australian rock,dance rock,rock"
"7766","The Greg Kihn Band",34475,49,"spotify:artist:1Yyag4BRejtPxsKTrSkKDz","https://api.spotify.com/v1/artists/1Yyag4BRejtPxsKTrSkKDz","album rock"
"7767","Kajagoogoo",138522,49,"spotify:artist:0f3kLT4wvi2mFHlHJgV8Hl","https://api.spotify.com/v1/artists/0f3kLT4wvi2mFHlHJgV8Hl","dance rock,new romantic,new wave,new wave pop,synthpop"
"7768","Grandmaster Flash & The Furious Five",82505,50,"spotify:artist:5hQCwevTf03u1rECrRMeop","https://api.spotify.com/v1/artists/5hQCwevTf03u1rECrRMeop","bronx hip hop,electro,old school hip hop"
"7769","Wham!",1345374,72,"spotify:artist:5lpH0xAS4fVfLkACg9DAuM","https://api.spotify.com/v1/artists/5lpH0xAS4fVfLkACg9DAuM","dance pop,dance rock,disco,europop,new romantic,new wave,new wave pop,soft rock,synthpop"
"7770","Lionel Richie",1837105,75,"spotify:artist:3gMaNLQm7D9MornNILzdSl","https://api.spotify.com/v1/artists/3gMaNLQm7D9MornNILzdSl","adult standards,disco,mellow gold,motown,quiet storm,soft rock"
"7771","Men At Work",730614,69,"spotify:artist:0f3EsoviYnRKTkmayI3cux","https://api.spotify.com/v1/artists/0f3EsoviYnRKTkmayI3cux","album rock,australian rock,dance rock,mellow gold,new romantic,new wave,new wave pop,pop rock,rock,soft rock"
"7772","The Pointer Sisters",526653,68,"spotify:artist:2kreKea2n96dXjcyAU9j5N","https://api.spotify.com/v1/artists/2kreKea2n96dXjcyAU9j5N","dance pop,dance rock,disco,europop,girl group,hi-nrg,mellow gold,motown,new wave pop,quiet storm,soft rock"
"7773","Pretenders",850665,69,"spotify:artist:0GByy3DcfbQwDvXGCWmzv9","https://api.spotify.com/v1/artists/0GByy3DcfbQwDvXGCWmzv9","album rock,art rock,classic rock,dance rock,folk,folk rock,lilith,mellow gold,new romantic,new wave,new wave pop,permanent wave,pop rock,rock,soft rock"
"7774","Models",29316,43,"spotify:artist:2k0zkxxRvJKwiHQq5QfjYn","https://api.spotify.com/v1/artists/2k0zkxxRvJKwiHQq5QfjYn","australian alternative rock,australian rock"
"7775","Electric Light Orchestra",2426490,76,"spotify:artist:7jefIIksOi1EazgRTfW2Pk","https://api.spotify.com/v1/artists/7jefIIksOi1EazgRTfW2Pk","album rock,art rock,beatlesque,bow pop,classic rock,folk rock,glam rock,mellow gold,rock,soft rock,symphonic rock"
"7776","Tears For Fears",1739488,74,"spotify:artist:4bthk9UfsYUYdcFyqxmSUU","https://api.spotify.com/v1/artists/4bthk9UfsYUYdcFyqxmSUU","dance rock,new romantic,new wave,new wave pop,permanent wave,rock,soft rock,sophisti-pop,synthpop"
"7777","The Cure",2799546,78,"spotify:artist:7bu3H8JO7d0UbMoVzbo70s","https://api.spotify.com/v1/artists/7bu3H8JO7d0UbMoVzbo70s","dance rock,new romantic,new wave,permanent wave,rock"
"7778","Leo Sayer",286719,62,"spotify:artist:04LIHk1SobiQwt2tlupoAV","https://api.spotify.com/v1/artists/04LIHk1SobiQwt2tlupoAV","adult standards,bubblegum pop,classic uk pop,disco,folk,folk rock,mellow gold,soft rock"
"7779","Divinyls",133668,54,"spotify:artist:5t06MTkDD3yr5LVs3YFLQC","https://api.spotify.com/v1/artists/5t06MTkDD3yr5LVs3YFLQC","australian alternative rock,australian rock,dance rock,new wave pop"
"7780","The Allniters",541,18,"spotify:artist:08GxOlfbIid2OSANVKECHb","https://api.spotify.com/v1/artists/08GxOlfbIid2OSANVKECHb","australian ska"
"7781","Goanna",63746,47,"spotify:artist:4kmYEa0DFPDv2Opcpjv5el","https://api.spotify.com/v1/artists/4kmYEa0DFPDv2Opcpjv5el","australian rock"
"7782","The Fureys & Davey Arthur",12074,35,"spotify:artist:2hzTqBd559jr5y71uz0WT1","https://api.spotify.com/v1/artists/2hzTqBd559jr5y71uz0WT1","irish country,irish folk"
"7783","The Beatles",17549894,89,"spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","https://api.spotify.com/v1/artists/3WrFJ7ztbogyGnTHbHJFl2","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
"7784","Carpenters",1530135,71,"spotify:artist:1eEfMU2AhEo7XnKgL7c304","https://api.spotify.com/v1/artists/1eEfMU2AhEo7XnKgL7c304","adult standards,mellow gold,soft rock"
"7785","The Mixtures",510,22,"spotify:artist:3uPSzsWGSzQZfihkPkAvfN","https://api.spotify.com/v1/artists/3uPSzsWGSzQZfihkPkAvfN",NA
"7786","Norman Greenbaum",44933,62,"spotify:artist:7f8LNBVXN0h35veHrpxQFL","https://api.spotify.com/v1/artists/7f8LNBVXN0h35veHrpxQFL","classic rock"
"7787","Simon & Garfunkel",2988449,77,"spotify:artist:70cRZdQywnSFp9pnc2WTCE","https://api.spotify.com/v1/artists/70cRZdQywnSFp9pnc2WTCE","classic rock,folk,folk rock,melancholia,mellow gold,rock"
"7788","Creedence Clearwater Revival",3784171,81,"spotify:artist:3IYUhFvPQItj6xySrBmZkd","https://api.spotify.com/v1/artists/3IYUhFvPQItj6xySrBmZkd","album rock,classic rock,country rock,rock,roots rock,southern rock,swamp rock"
"7789","Simon & Garfunkel",2988449,77,"spotify:artist:70cRZdQywnSFp9pnc2WTCE","https://api.spotify.com/v1/artists/70cRZdQywnSFp9pnc2WTCE","classic rock,folk,folk rock,melancholia,mellow gold,rock"
"7790","Creedence Clearwater Revival",3784171,81,"spotify:artist:3IYUhFvPQItj6xySrBmZkd","https://api.spotify.com/v1/artists/3IYUhFvPQItj6xySrBmZkd","album rock,classic rock,country rock,rock,roots rock,southern rock,swamp rock"
"7791","Liv Maessen",139,9,"spotify:artist:2dknbKktpuIxHJUkRjObuE","https://api.spotify.com/v1/artists/2dknbKktpuIxHJUkRjObuE",NA
"7792","John Farnham",185577,62,"spotify:artist:1QxaPWG1POM8Ul6WwsHq4y","https://api.spotify.com/v1/artists/1QxaPWG1POM8Ul6WwsHq4y","australian pop,australian rock"
"7793","Led Zeppelin",9657000,82,"spotify:artist:36QJpDe2go2KgaRleHCDTp","https://api.spotify.com/v1/artists/36QJpDe2go2KgaRleHCDTp","album rock,classic rock,hard rock,rock"
"7794","Edison Lighthouse",11830,45,"spotify:artist:1NRzxuPpdGushT8YmF5NAa","https://api.spotify.com/v1/artists/1NRzxuPpdGushT8YmF5NAa","bubblegum pop,classic uk pop"
"7795","The Beach Boys",2820099,76,"spotify:artist:3oDbviiivRWhXwIE8hxkVV","https://api.spotify.com/v1/artists/3oDbviiivRWhXwIE8hxkVV","baroque pop,brill building pop,classic rock,folk rock,psychedelic rock,rock,sunshine pop"
"7796","Creedence Clearwater Revival",3784171,81,"spotify:artist:3IYUhFvPQItj6xySrBmZkd","https://api.spotify.com/v1/artists/3IYUhFvPQItj6xySrBmZkd","album rock,classic rock,country rock,rock,roots rock,southern rock,swamp rock"
"7797","Elvis Presley",4688355,81,"spotify:artist:43ZHCT0cAZBISjO8DG9PnE","https://api.spotify.com/v1/artists/43ZHCT0cAZBISjO8DG9PnE","rock-and-roll,rockabilly"
"7798","Mungo Jerry",49596,56,"spotify:artist:2mbvqMGpwLsakeH45p1Jrb","https://api.spotify.com/v1/artists/2mbvqMGpwLsakeH45p1Jrb","british blues,classic uk pop"
"7799","Miguel Ríos",136990,59,"spotify:artist:1dpnxi6xgoB2kaRYnnoatZ","https://api.spotify.com/v1/artists/1dpnxi6xgoB2kaRYnnoatZ","cantautor,nueva cancion,rock andaluz,rock en espanol,spanish new wave,spanish pop"
"7800","Eric Burdon",76162,49,"spotify:artist:3miNucraVWk4hdVsIxn7id","https://api.spotify.com/v1/artists/3miNucraVWk4hdVsIxn7id","blues rock,british blues,classic rock,psychedelic rock"
"7801","War",248838,62,"spotify:artist:3ICyfoySNDZqtBVmaBT84I","https://api.spotify.com/v1/artists/3ICyfoySNDZqtBVmaBT84I","classic soul,funk,motown,quiet storm,soul"
"7802","Shocking Blue",68062,55,"spotify:artist:5WimOFbBnCU5wI6t5PPpEk","https://api.spotify.com/v1/artists/5WimOFbBnCU5wI6t5PPpEk","classic rock,folk rock,nederpop,psychedelic rock"
"7803","John Williamson",61950,55,"spotify:artist:5kPsbSWuadXAb2wheoVRkf","https://api.spotify.com/v1/artists/5kPsbSWuadXAb2wheoVRkf","australian children's music,australian country,australian pop,australian rock,bush ballad"
"7804","Ray Stevens",46955,48,"spotify:artist:7MpUvihmfilIxyN20kXwQj","https://api.spotify.com/v1/artists/7MpUvihmfilIxyN20kXwQj","bubblegum pop,comic,novelty"
"7805","Melanie",65855,50,"spotify:artist:6sOP8RUFR0q0nBOBOXGdBK","https://api.spotify.com/v1/artists/6sOP8RUFR0q0nBOBOXGdBK","classic uk pop,folk,folk rock,persian pop,traditional folk"
"7806","Ronnie Burns",466,13,"spotify:artist:3tsvlpzINrKBjitq8YDz0D","https://api.spotify.com/v1/artists/3tsvlpzINrKBjitq8YDz0D","beatlesque"
"7807","Rolf Harris",6412,32,"spotify:artist:50KLYZQtZLrR2gGa5oHJEF","https://api.spotify.com/v1/artists/50KLYZQtZLrR2gGa5oHJEF","novelty"
"7808","Jack Blanchard & Misty Morgan",238,15,"spotify:artist:5euFVjMHgVfUUaaFD2zYl1","https://api.spotify.com/v1/artists/5euFVjMHgVfUUaaFD2zYl1",NA
"7809","Misty Morgen",2,14,"spotify:artist:4iukgoDYPYloiRAXegzb1I","https://api.spotify.com/v1/artists/4iukgoDYPYloiRAXegzb1I",NA
"7810","Vincent Bell",315,9,"spotify:artist:6vD5a8thH3iqBVhiHRzmN2","https://api.spotify.com/v1/artists/6vD5a8thH3iqBVhiHRzmN2",NA
"7811","Neil Diamond",1299862,72,"spotify:artist:7mEIug7XUlQHikrFxjTWes","https://api.spotify.com/v1/artists/7mEIug7XUlQHikrFxjTWes","adult standards,brill building pop,folk,folk rock,mellow gold,singer-songwriter,soft rock,yacht rock"
"7812","Bobbie Gentry",35408,49,"spotify:artist:4E9w0bms6HcEppFlWjeW2d","https://api.spotify.com/v1/artists/4E9w0bms6HcEppFlWjeW2d","brill building pop,classic uk pop,country rock,folk,traditional folk"
"7813","Glen Campbell",258434,65,"spotify:artist:59hLmB5DrdihCYtNeFeW1U","https://api.spotify.com/v1/artists/59hLmB5DrdihCYtNeFeW1U","adult standards,arkansas country,brill building pop,classic country pop,folk,folk rock,lounge,mellow gold,nashville sound,soft rock"
"7814","Creedence Clearwater Revival",3784171,81,"spotify:artist:3IYUhFvPQItj6xySrBmZkd","https://api.spotify.com/v1/artists/3IYUhFvPQItj6xySrBmZkd","album rock,classic rock,country rock,rock,roots rock,southern rock,swamp rock"
"7815","Diana Ross",1147697,72,"spotify:artist:3MdG05syQeRYPPcClLaUGl","https://api.spotify.com/v1/artists/3MdG05syQeRYPPcClLaUGl","adult standards,disco,funk,mellow gold,motown,quiet storm,soft rock,soul"
"7816","The Temptations",1840275,72,"spotify:artist:3RwQ26hR2tJtA8F9p2n7jG","https://api.spotify.com/v1/artists/3RwQ26hR2tJtA8F9p2n7jG","classic soul,funk,memphis soul,motown,soul"
"7817","Tee-Set",3272,32,"spotify:artist:0uBrmlGaTI6nSg4JpVC1VR","https://api.spotify.com/v1/artists/0uBrmlGaTI6nSg4JpVC1VR","classic uk pop,nederpop"
"7818","Glen Campbell",258434,65,"spotify:artist:59hLmB5DrdihCYtNeFeW1U","https://api.spotify.com/v1/artists/59hLmB5DrdihCYtNeFeW1U","adult standards,arkansas country,brill building pop,classic country pop,folk,folk rock,lounge,mellow gold,nashville sound,soft rock"
"7819","Michael Nesmith",9480,36,"spotify:artist:5Tic1bWAbmRoLrqaJ5SxU2","https://api.spotify.com/v1/artists/5Tic1bWAbmRoLrqaJ5SxU2","bubblegum pop,classic uk pop,country rock,pub rock"
"7820","The First National Band",516,33,"spotify:artist:08xBftDfAD7CMC51uxUuZF","https://api.spotify.com/v1/artists/08xBftDfAD7CMC51uxUuZF",NA
"7821","Australia's Own Jigsaw",21,6,"spotify:artist:358AI8uMqyapkWffWNPGih","https://api.spotify.com/v1/artists/358AI8uMqyapkWffWNPGih",NA
"7822","Hans Poulsen",195,9,"spotify:artist:56ly3P0zXm2iYdDqFqE5ml","https://api.spotify.com/v1/artists/56ly3P0zXm2iYdDqFqE5ml",NA
"7823","Bobby Sherman",25763,30,"spotify:artist:5Rsz3E1aovbqsmLQOxgK2y","https://api.spotify.com/v1/artists/5Rsz3E1aovbqsmLQOxgK2y","bubblegum pop"
"7824","Axiom",194,0,"spotify:artist:5JTxTvG0G5uCPxGotcbbJe","https://api.spotify.com/v1/artists/5JTxTvG0G5uCPxGotcbbJe",NA
"7825","Elvis Presley",4688355,81,"spotify:artist:43ZHCT0cAZBISjO8DG9PnE","https://api.spotify.com/v1/artists/43ZHCT0cAZBISjO8DG9PnE","rock-and-roll,rockabilly"
"7826","David Cassidy",65015,45,"spotify:artist:0isDnZYMWbwDz7hzw0XRjt","https://api.spotify.com/v1/artists/0isDnZYMWbwDz7hzw0XRjt","bubblegum pop,soft rock"
"7827","The Partridge Family",60703,48,"spotify:artist:7u1mqP3ykglpCB2c1p1p5I","https://api.spotify.com/v1/artists/7u1mqP3ykglpCB2c1p1p5I","bubblegum pop"
"7828","Neil Diamond",1299862,72,"spotify:artist:7mEIug7XUlQHikrFxjTWes","https://api.spotify.com/v1/artists/7mEIug7XUlQHikrFxjTWes","adult standards,brill building pop,folk,folk rock,mellow gold,singer-songwriter,soft rock,yacht rock"
"7829","The Beatles",17549894,89,"spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","https://api.spotify.com/v1/artists/3WrFJ7ztbogyGnTHbHJFl2","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
"7830","Simon & Garfunkel",2988449,77,"spotify:artist:70cRZdQywnSFp9pnc2WTCE","https://api.spotify.com/v1/artists/70cRZdQywnSFp9pnc2WTCE","classic rock,folk,folk rock,melancholia,mellow gold,rock"
"7831","John Lennon",3714569,75,"spotify:artist:4x1nvY2FN8jxqAFA0DA02H","https://api.spotify.com/v1/artists/4x1nvY2FN8jxqAFA0DA02H","album rock,art rock,beatlesque,classic rock,folk rock,mellow gold,rock"
"7832","The Plastic Ono Band",26269,33,"spotify:artist:4m2kfAHEnK7Z7qLGxeWtro","https://api.spotify.com/v1/artists/4m2kfAHEnK7Z7qLGxeWtro","beatlesque,experimental rock"
"7833","Yoko Ono",76153,58,"spotify:artist:2s4tjL6W3qrblOe0raIzwJ","https://api.spotify.com/v1/artists/2s4tjL6W3qrblOe0raIzwJ","experimental,experimental pop"
"7834","Joni Mitchell",858929,71,"spotify:artist:5hW4L92KnC6dX9t7tYM4Ve","https://api.spotify.com/v1/artists/5hW4L92KnC6dX9t7tYM4Ve","canadian singer-songwriter,folk,folk rock,lilith,mellow gold,pop rock,rock,singer-songwriter,traditional folk"
"7835","Blue Mink",4800,36,"spotify:artist:0hUyd9GtnzL8NysCiaxCcv","https://api.spotify.com/v1/artists/0hUyd9GtnzL8NysCiaxCcv","classic uk pop,merseybeat"
"7836","The Dawn",552,37,"spotify:artist:5z348neb55aaKyQhVgqEvS","https://api.spotify.com/v1/artists/5z348neb55aaKyQhVgqEvS",NA
"7837","Tony Orlando & Dawn",73554,50,"spotify:artist:72NXpYBIaTfEeAAsxXLs0P","https://api.spotify.com/v1/artists/72NXpYBIaTfEeAAsxXLs0P","adult standards,brill building pop,bubblegum pop,classic uk pop,soft rock"
"7838","Elvis Presley",4688355,81,"spotify:artist:43ZHCT0cAZBISjO8DG9PnE","https://api.spotify.com/v1/artists/43ZHCT0cAZBISjO8DG9PnE","rock-and-roll,rockabilly"
"7839","Murray Head",23222,55,"spotify:artist:479Yp6DvyXoIaCssAxB4QR","https://api.spotify.com/v1/artists/479Yp6DvyXoIaCssAxB4QR","new wave pop"
"7840","The Trinidad Singers",49,24,"spotify:artist:6pgLxFqJE6Wm9wWyM2iFEn","https://api.spotify.com/v1/artists/6pgLxFqJE6Wm9wWyM2iFEn",NA
"7841","Elvis Presley",4688355,81,"spotify:artist:43ZHCT0cAZBISjO8DG9PnE","https://api.spotify.com/v1/artists/43ZHCT0cAZBISjO8DG9PnE","rock-and-roll,rockabilly"
"7842","The Hollies",720057,66,"spotify:artist:6waa8mKu91GjzD4NlONlNJ","https://api.spotify.com/v1/artists/6waa8mKu91GjzD4NlONlNJ","album rock,art rock,brill building pop,british invasion,bubblegum pop,classic rock,classic uk pop,country rock,folk,folk rock,mellow gold,merseybeat,psychedelic rock,rock,rock-and-roll,soft rock"
"7843","Roy Orbison",1083574,70,"spotify:artist:0JDkhL4rjiPNEp92jAgJnS","https://api.spotify.com/v1/artists/0JDkhL4rjiPNEp92jAgJnS","adult standards,brill building pop,bubblegum pop,folk rock,mellow gold,rock,rock-and-roll,rockabilly"
"7844","Tommy Roe",45580,42,"spotify:artist:7t4XHvWfj0XtEB8SNFeALw","https://api.spotify.com/v1/artists/7t4XHvWfj0XtEB8SNFeALw","adult standards,brill building pop,bubblegum pop,classic uk pop,folk rock,merseybeat,rock-and-roll"
"7845","The New Seekers",29389,43,"spotify:artist:4jrTNltJtTMUfXybDdsHDn","https://api.spotify.com/v1/artists/4jrTNltJtTMUfXybDdsHDn","bubblegum pop,classic uk pop,merseybeat"
"7846","Bread",846599,68,"spotify:artist:70ZTdbPEcEugBNay4MvxfL","https://api.spotify.com/v1/artists/70ZTdbPEcEugBNay4MvxfL","adult standards,country rock,folk,folk rock,mellow gold,soft rock"
"7847","The Beatles",17549894,89,"spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","https://api.spotify.com/v1/artists/3WrFJ7ztbogyGnTHbHJFl2","beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
"7848","Glen Campbell",258434,65,"spotify:artist:59hLmB5DrdihCYtNeFeW1U","https://api.spotify.com/v1/artists/59hLmB5DrdihCYtNeFeW1U","adult standards,arkansas country,brill building pop,classic country pop,folk,folk rock,lounge,mellow gold,nashville sound,soft rock"
