"","playlist_uri","album","album_uri","artist","artist_uri","disc_number","duration_ms","name","popularity","explicit","uri","link"
"2877","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Skin","spotify:album:6pFOh9PfVU4NUycoWYkEl2","Flume","spotify:artist:6nxWCVXbOlEVRexSbLsTer",1,234909,"Never Be Like You",64,TRUE,"spotify:track:5AWMbJ60z0NmztJ1Edl00K","https://api.spotify.com/v1/tracks/5AWMbJ60z0NmztJ1Edl00K"
"2878","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Skin","spotify:album:6pFOh9PfVU4NUycoWYkEl2","kai","spotify:artist:6xHUXzrfhFgnIv86EBR3Ml",1,234909,"Never Be Like You",64,TRUE,"spotify:track:5AWMbJ60z0NmztJ1Edl00K","https://api.spotify.com/v1/tracks/5AWMbJ60z0NmztJ1Edl00K"
"2879","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Don't Let Me Down (feat. Daya)","spotify:album:2SByipSK8eZ2pasaIwwzhf","The Chainsmokers","spotify:artist:69GGBxA162lTqCwzJG5jLp",1,208373,"Don't Let Me Down (feat. Daya)",79,FALSE,"spotify:track:1i1fxkWeaMmKEB4T7zqbzK","https://api.spotify.com/v1/tracks/1i1fxkWeaMmKEB4T7zqbzK"
"2880","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Don't Let Me Down (feat. Daya)","spotify:album:2SByipSK8eZ2pasaIwwzhf","Daya","spotify:artist:6Dd3NScHWwnW6obMFbl1BH",1,208373,"Don't Let Me Down (feat. Daya)",79,FALSE,"spotify:track:1i1fxkWeaMmKEB4T7zqbzK","https://api.spotify.com/v1/tracks/1i1fxkWeaMmKEB4T7zqbzK"
"2881","spotify:playlist:36baBESEC1QQdZ3eBkVatP","This Is What You Came For (feat. Rihanna)","spotify:album:3pEgGUv379EDinvg1TN7Kt","Calvin Harris","spotify:artist:7CajNmpbOovFoOoasH2HaY",1,222160,"This Is What You Came For (feat. Rihanna)",79,FALSE,"spotify:track:0azC730Exh71aQlOt9Zj3y","https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y"
"2882","spotify:playlist:36baBESEC1QQdZ3eBkVatP","This Is What You Came For (feat. Rihanna)","spotify:album:3pEgGUv379EDinvg1TN7Kt","Rihanna","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H",1,222160,"This Is What You Came For (feat. Rihanna)",79,FALSE,"spotify:track:0azC730Exh71aQlOt9Zj3y","https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y"
"2883","spotify:playlist:36baBESEC1QQdZ3eBkVatP","CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","spotify:album:40LbnfieVTWtHrK24WQeEB","Justin Timberlake","spotify:artist:31TPClRtHm23RisEBtV3X7",1,236001,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",77,FALSE,"spotify:track:6JV2JOEocMgcZxYSZelKcc","https://api.spotify.com/v1/tracks/6JV2JOEocMgcZxYSZelKcc"
"2884","spotify:playlist:36baBESEC1QQdZ3eBkVatP","This Is Acting","spotify:album:6fxXmfKU38xUS4dnkjDxAf","Sia","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN",1,211666,"Cheap Thrills",59,FALSE,"spotify:track:6P4DcGPAqhBz8HrTrwPNNh","https://api.spotify.com/v1/tracks/6P4DcGPAqhBz8HrTrwPNNh"
"2885","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Blurryface","spotify:album:3cQO7jp5S9qLBoIVtbkSM1","Twenty One Pilots","spotify:artist:3YQKmKGau1PzlVlkL1iodx",1,202333,"Stressed Out",83,FALSE,"spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn","https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn"
"2886","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Purpose (Deluxe)","spotify:album:6Fr2rQkZ383FcMqFyT7yPr","Justin Bieber","spotify:artist:1uNFoZAHBGtllmzznpCI3s",1,233720,"Love Yourself",81,FALSE,"spotify:track:50kpGaPAhYJ3sGmk6vplg0","https://api.spotify.com/v1/tracks/50kpGaPAhYJ3sGmk6vplg0"
"2887","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Major Lazer Essentials","spotify:album:615Wwa9XvRQvJqVPEhlBAe","Major Lazer","spotify:artist:738wLrAtLtCtFOLvQBXOXp",1,185351,"Cold Water (feat. Justin Bieber & MØ)",56,FALSE,"spotify:track:6gFPdkLitG8mpiWKKZ3lgE","https://api.spotify.com/v1/tracks/6gFPdkLitG8mpiWKKZ3lgE"
"2888","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Major Lazer Essentials","spotify:album:615Wwa9XvRQvJqVPEhlBAe","Justin Bieber","spotify:artist:1uNFoZAHBGtllmzznpCI3s",1,185351,"Cold Water (feat. Justin Bieber & MØ)",56,FALSE,"spotify:track:6gFPdkLitG8mpiWKKZ3lgE","https://api.spotify.com/v1/tracks/6gFPdkLitG8mpiWKKZ3lgE"
"2889","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Major Lazer Essentials","spotify:album:615Wwa9XvRQvJqVPEhlBAe","MØ","spotify:artist:0bdfiayQAKewqEvaU6rXCv",1,185351,"Cold Water (feat. Justin Bieber & MØ)",56,FALSE,"spotify:track:6gFPdkLitG8mpiWKKZ3lgE","https://api.spotify.com/v1/tracks/6gFPdkLitG8mpiWKKZ3lgE"
"2890","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Fast Car","spotify:album:55zQqrjWsFHRcI1mxlQSsZ","Jonas Blue","spotify:artist:1HBjj22wzbscIZ9sEb5dyf",1,212424,"Fast Car",67,FALSE,"spotify:track:2mCF8L0brIs88eH6Kf2h9p","https://api.spotify.com/v1/tracks/2mCF8L0brIs88eH6Kf2h9p"
"2891","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Fast Car","spotify:album:55zQqrjWsFHRcI1mxlQSsZ","Dakota","spotify:artist:2zzpznMuhKlKlqh1ma7Sms",1,212424,"Fast Car",67,FALSE,"spotify:track:2mCF8L0brIs88eH6Kf2h9p","https://api.spotify.com/v1/tracks/2mCF8L0brIs88eH6Kf2h9p"
"2892","spotify:playlist:36baBESEC1QQdZ3eBkVatP","us","spotify:album:3L0H4RjVXpEkwfDgi3XOdf","gnash","spotify:artist:3iri9nBFs9e4wN7PLIetAw",1,251033,"i hate u, i love u (feat. olivia o'brien)",80,TRUE,"spotify:track:7vRriwrloYVaoAe3a9wJHe","https://api.spotify.com/v1/tracks/7vRriwrloYVaoAe3a9wJHe"
"2893","spotify:playlist:36baBESEC1QQdZ3eBkVatP","us","spotify:album:3L0H4RjVXpEkwfDgi3XOdf","Olivia O'Brien","spotify:artist:1QRj3hoop9Mv5VvHQkwPEp",1,251033,"i hate u, i love u (feat. olivia o'brien)",80,TRUE,"spotify:track:7vRriwrloYVaoAe3a9wJHe","https://api.spotify.com/v1/tracks/7vRriwrloYVaoAe3a9wJHe"
"2894","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Nine Track Mind","spotify:album:5Nwsra93UQYJ6xxcjcE10x","Charlie Puth","spotify:artist:6VuMaDnrHyPL1p4EHjYLi7",1,194453,"One Call Away",72,FALSE,"spotify:track:37R0bQOQj5a7DOqh1TGzvB","https://api.spotify.com/v1/tracks/37R0bQOQj5a7DOqh1TGzvB"
"2895","spotify:playlist:36baBESEC1QQdZ3eBkVatP","7/27 (Deluxe)","spotify:album:0pF0oyuPNdOObniB1Ng0kW","Fifth Harmony","spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt",1,214480,"Work from Home (feat. Ty Dolla $ign)",77,FALSE,"spotify:track:4tCtwWceOPWzenK2HAIJSb","https://api.spotify.com/v1/tracks/4tCtwWceOPWzenK2HAIJSb"
"2896","spotify:playlist:36baBESEC1QQdZ3eBkVatP","7/27 (Deluxe)","spotify:album:0pF0oyuPNdOObniB1Ng0kW","Ty Dolla $ign","spotify:artist:7c0XG5cIJTrrAgEC3ULPiq",1,214480,"Work from Home (feat. Ty Dolla $ign)",77,FALSE,"spotify:track:4tCtwWceOPWzenK2HAIJSb","https://api.spotify.com/v1/tracks/4tCtwWceOPWzenK2HAIJSb"
"2897","spotify:playlist:36baBESEC1QQdZ3eBkVatP","At Night, Alone.","spotify:album:6Phl1V5P0sPrWJytXHGFeO","Mike Posner","spotify:artist:2KsP6tYLJlTBvSUxnwlVWa",1,197933,"I Took A Pill In Ibiza - Seeb Remix",76,TRUE,"spotify:track:0vbtURX4qv1l7besfwmnD8","https://api.spotify.com/v1/tracks/0vbtURX4qv1l7besfwmnD8"
"2898","spotify:playlist:36baBESEC1QQdZ3eBkVatP","At Night, Alone.","spotify:album:6Phl1V5P0sPrWJytXHGFeO","Seeb","spotify:artist:5iNrZmtVMtYev5M9yoWpEq",1,197933,"I Took A Pill In Ibiza - Seeb Remix",76,TRUE,"spotify:track:0vbtURX4qv1l7besfwmnD8","https://api.spotify.com/v1/tracks/0vbtURX4qv1l7besfwmnD8"
"2899","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Faded","spotify:album:5HMjpBO0v78ayq5lreAyDd","Alan Walker","spotify:artist:7vk5e3vY1uw9plTHJAMwjN",1,212626,"Faded",75,FALSE,"spotify:track:7gHs73wELdeycvS48JfIos","https://api.spotify.com/v1/tracks/7gHs73wELdeycvS48JfIos"
"2900","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Drinking From The Sun, Walking Under Stars Restrung","spotify:album:4ijUWjOHZ5VnUADcOsL1vS","Hilltop Hoods","spotify:artist:7dlqUnjoF2U2DkNDMhcgG4",1,239280,"1955",65,FALSE,"spotify:track:6oSmp7qnvAxUXeUKhl67a6","https://api.spotify.com/v1/tracks/6oSmp7qnvAxUXeUKhl67a6"
"2901","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Drinking From The Sun, Walking Under Stars Restrung","spotify:album:4ijUWjOHZ5VnUADcOsL1vS","Montaigne","spotify:artist:1ZcnsSFqWusWlRK01vKE6b",1,239280,"1955",65,FALSE,"spotify:track:6oSmp7qnvAxUXeUKhl67a6","https://api.spotify.com/v1/tracks/6oSmp7qnvAxUXeUKhl67a6"
"2902","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Drinking From The Sun, Walking Under Stars Restrung","spotify:album:4ijUWjOHZ5VnUADcOsL1vS","Tom Thum","spotify:artist:41Sy5j6hSOXJ6Pl1yR296B",1,239280,"1955",65,FALSE,"spotify:track:6oSmp7qnvAxUXeUKhl67a6","https://api.spotify.com/v1/tracks/6oSmp7qnvAxUXeUKhl67a6"
"2903","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Encore","spotify:album:02sEJTj1sye1JaqxqpcSCp","DJ Snake","spotify:artist:540vIaP2JwjQb9dm3aArA4",1,205946,"Let Me Love You",80,FALSE,"spotify:track:0lYBSQXN6rCTvUZvg9S0lU","https://api.spotify.com/v1/tracks/0lYBSQXN6rCTvUZvg9S0lU"
"2904","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Encore","spotify:album:02sEJTj1sye1JaqxqpcSCp","Justin Bieber","spotify:artist:1uNFoZAHBGtllmzznpCI3s",1,205946,"Let Me Love You",80,FALSE,"spotify:track:0lYBSQXN6rCTvUZvg9S0lU","https://api.spotify.com/v1/tracks/0lYBSQXN6rCTvUZvg9S0lU"
"2905","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Skin","spotify:album:6pFOh9PfVU4NUycoWYkEl2","Flume","spotify:artist:6nxWCVXbOlEVRexSbLsTer",1,262521,"Say It",59,TRUE,"spotify:track:6Kb6xlyFLBANVMmraaqiCp","https://api.spotify.com/v1/tracks/6Kb6xlyFLBANVMmraaqiCp"
"2906","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Skin","spotify:album:6pFOh9PfVU4NUycoWYkEl2","Tove Lo","spotify:artist:4NHQUGzhtTLFvgF5SZesLK",1,262521,"Say It",59,TRUE,"spotify:track:6Kb6xlyFLBANVMmraaqiCp","https://api.spotify.com/v1/tracks/6Kb6xlyFLBANVMmraaqiCp"
"2907","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Only Human (Deluxe)","spotify:album:6Vip5A5NmEazvKuxj6GLYf","Calum Scott","spotify:artist:6ydoSd3N2mwgwBHtF6K7eX",1,260285,"Dancing On My Own",82,FALSE,"spotify:track:2BOqDYLOJBiMOXShCV1neZ","https://api.spotify.com/v1/tracks/2BOqDYLOJBiMOXShCV1neZ"
"2908","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Back from the Edge","spotify:album:7oiJYvEJHsmYtrgviAVIBD","James Arthur","spotify:artist:4IWBUUAFIplrNtaOHcJPRM",1,211466,"Say You Won't Let Go",85,FALSE,"spotify:track:5uCax9HTNlzGybIStD3vDh","https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh"
"2909","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Starboy","spotify:album:2ODvWsOgouMbaA5xf0RkJe","The Weeknd","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ",1,230453,"Starboy",84,TRUE,"spotify:track:7MXVkk9YMctZqd1Srtv4MB","https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB"
"2910","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Starboy","spotify:album:2ODvWsOgouMbaA5xf0RkJe","Daft Punk","spotify:artist:4tZwfgrHOc3mvqYlEYSvVi",1,230453,"Starboy",84,TRUE,"spotify:track:7MXVkk9YMctZqd1Srtv4MB","https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB"
"2911","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Papercuts (feat. Vera Blue)","spotify:album:2MQnrXJl4XflhyDma1l6vt","Illy","spotify:artist:6NFyaN9PMCDZ3LKxGwHAXt",1,255889,"Papercuts (feat. Vera Blue)",54,FALSE,"spotify:track:1I95liM3akfvKNP8TWnzP2","https://api.spotify.com/v1/tracks/1I95liM3akfvKNP8TWnzP2"
"2912","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Papercuts (feat. Vera Blue)","spotify:album:2MQnrXJl4XflhyDma1l6vt","Vera Blue","spotify:artist:5ujrA1eZLDHR7yQ6FZa2qA",1,255889,"Papercuts (feat. Vera Blue)",54,FALSE,"spotify:track:1I95liM3akfvKNP8TWnzP2","https://api.spotify.com/v1/tracks/1I95liM3akfvKNP8TWnzP2"
"2913","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")","spotify:album:09K53TLaJZ156prccNvwuS","P!nk","spotify:artist:1KCSPY1glIKqW2TotWuXOR",1,215413,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",69,FALSE,"spotify:track:7K5dzhGda2vRTaAWYI3hrb","https://api.spotify.com/v1/tracks/7K5dzhGda2vRTaAWYI3hrb"
"2914","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Gold","spotify:album:4sbZHOW6I2LTTjlRJbhVtA","Kiiara","spotify:artist:4u5smJBskI6Adzv08PuiUP",1,225882,"Gold",60,FALSE,"spotify:track:6WhzFzROw3aq3rPWjgYlxr","https://api.spotify.com/v1/tracks/6WhzFzROw3aq3rPWjgYlxr"
"2915","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Heathens","spotify:album:3J8W9AOjQhnBLCX33m3atT","Twenty One Pilots","spotify:artist:3YQKmKGau1PzlVlkL1iodx",1,195920,"Heathens",81,FALSE,"spotify:track:6i0V12jOa3mr6uu4WYhUBr","https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr"
"2916","spotify:playlist:36baBESEC1QQdZ3eBkVatP","My House","spotify:album:5lkNnHVlnCCCV304t89wOH","Flo Rida","spotify:artist:0jnsk9HBra6NMjO2oANoPY",1,192190,"My House",76,FALSE,"spotify:track:6Knv6wdA0luoMUuuoYi2i1","https://api.spotify.com/v1/tracks/6Knv6wdA0luoMUuuoYi2i1"
"2917","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Illuminate","spotify:album:1ne2D0NxoGyZd31gAM4HNd","Shawn Mendes","spotify:artist:7n2wHs1TKAczGzO7Dd2rGr",1,187973,"Treat You Better",81,FALSE,"spotify:track:3QGsuHI8jO1Rx4JWLUh9jd","https://api.spotify.com/v1/tracks/3QGsuHI8jO1Rx4JWLUh9jd"
"2918","spotify:playlist:36baBESEC1QQdZ3eBkVatP","So Good","spotify:album:5YLRVHDVRw3QqWbeTGpC5B","Zara Larsson","spotify:artist:1Xylc3o4UrD53lo9CvFvVg",1,201122,"Lush Life",77,FALSE,"spotify:track:1rIKgCH4H52lrvDcz50hS8","https://api.spotify.com/v1/tracks/1rIKgCH4H52lrvDcz50hS8"
"2919","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Purpose (Deluxe)","spotify:album:6Fr2rQkZ383FcMqFyT7yPr","Justin Bieber","spotify:artist:1uNFoZAHBGtllmzznpCI3s",1,200786,"Sorry",81,FALSE,"spotify:track:09CtPGIpYB4BrO8qb1RGsF","https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF"
"2920","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Mind Of Mine (Deluxe Edition)","spotify:album:5amj9zNeZ3B2EdpBgXrOZ0","ZAYN","spotify:artist:5ZsFI1h6hIdQRw2ti0hz81",1,202746,"PILLOWTALK",79,TRUE,"spotify:track:0PDUDa38GO8lMxLCRc4lL1","https://api.spotify.com/v1/tracks/0PDUDa38GO8lMxLCRc4lL1"
"2921","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Roses (feat. ROZES)","spotify:album:2GFflENKz28RcMoSuulPZC","The Chainsmokers","spotify:artist:69GGBxA162lTqCwzJG5jLp",1,226738,"Roses (feat. ROZES)",74,FALSE,"spotify:track:3vv9phIu6Y1vX3jcqaGz5Z","https://api.spotify.com/v1/tracks/3vv9phIu6Y1vX3jcqaGz5Z"
"2922","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Roses (feat. ROZES)","spotify:album:2GFflENKz28RcMoSuulPZC","ROZES","spotify:artist:6jsjhAEteAlY0vCiLvMLBA",1,226738,"Roses (feat. ROZES)",74,FALSE,"spotify:track:3vv9phIu6Y1vX3jcqaGz5Z","https://api.spotify.com/v1/tracks/3vv9phIu6Y1vX3jcqaGz5Z"
"2923","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Views","spotify:album:40GMAhriYJRO1rsY4YdrZb","Drake","spotify:artist:3TVXtAsR1Inumwj472S9r4",1,263373,"Too Good",72,TRUE,"spotify:track:3BtuIIrQlkujKPuWF2B85z","https://api.spotify.com/v1/tracks/3BtuIIrQlkujKPuWF2B85z"
"2924","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Views","spotify:album:40GMAhriYJRO1rsY4YdrZb","Rihanna","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H",1,263373,"Too Good",72,TRUE,"spotify:track:3BtuIIrQlkujKPuWF2B85z","https://api.spotify.com/v1/tracks/3BtuIIrQlkujKPuWF2B85z"
"2925","spotify:playlist:36baBESEC1QQdZ3eBkVatP","DNCE","spotify:album:3Wv4X8OA65pGpFzBkuUgAh","DNCE","spotify:artist:6T5tfhQCknKG4UnH90qGnz",1,219146,"Cake By The Ocean",79,TRUE,"spotify:track:76hfruVvmfQbw0eYn1nmeC","https://api.spotify.com/v1/tracks/76hfruVvmfQbw0eYn1nmeC"
"2926","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Starving","spotify:album:18pR217SWwBjODSRWFBw0I","Hailee Steinfeld","spotify:artist:5p7f24Rk5HkUZsaS3BLG5F",1,181880,"Starving",76,FALSE,"spotify:track:4Ce37cRWvM1vIGGynKcs22","https://api.spotify.com/v1/tracks/4Ce37cRWvM1vIGGynKcs22"
"2927","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Starving","spotify:album:18pR217SWwBjODSRWFBw0I","Grey","spotify:artist:4lDBihdpMlOalxy1jkUbPl",1,181880,"Starving",76,FALSE,"spotify:track:4Ce37cRWvM1vIGGynKcs22","https://api.spotify.com/v1/tracks/4Ce37cRWvM1vIGGynKcs22"
"2928","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Starving","spotify:album:18pR217SWwBjODSRWFBw0I","Zedd","spotify:artist:2qxJFvFYMEDqd7ui6kSAcq",1,181880,"Starving",76,FALSE,"spotify:track:4Ce37cRWvM1vIGGynKcs22","https://api.spotify.com/v1/tracks/4Ce37cRWvM1vIGGynKcs22"
"2929","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Dangerous Woman","spotify:album:3OZgEywV4krCZ814pTJWr7","Ariana Grande","spotify:artist:66CXWjxzNUsdJxJ2JdwvnR",1,226160,"Side To Side",77,TRUE,"spotify:track:1pKeFVVUOPjFsOABub0OaV","https://api.spotify.com/v1/tracks/1pKeFVVUOPjFsOABub0OaV"
"2930","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Dangerous Woman","spotify:album:3OZgEywV4krCZ814pTJWr7","Nicki Minaj","spotify:artist:0hCNtLu0JehylgoiP8L4Gh",1,226160,"Side To Side",77,TRUE,"spotify:track:1pKeFVVUOPjFsOABub0OaV","https://api.spotify.com/v1/tracks/1pKeFVVUOPjFsOABub0OaV"
"2931","spotify:playlist:36baBESEC1QQdZ3eBkVatP","New English","spotify:album:0cHT4ll3sEPyFFWoFuibMl","Desiigner","spotify:artist:7pFeBzX627ff0VnN6bxPR4",1,246761,"Panda",74,TRUE,"spotify:track:5YEOzOojehCqxGQCcQiyR4","https://api.spotify.com/v1/tracks/5YEOzOojehCqxGQCcQiyR4"
"2932","spotify:playlist:36baBESEC1QQdZ3eBkVatP","All My Friends (feat. Tinashe & Chance the Rapper)","spotify:album:5cOhR878H8hC3UsxYq5Xyv","Snakehips","spotify:artist:2FwJwEswyIUAljqgjNSHgP",1,229746,"All My Friends (feat. Tinashe & Chance the Rapper)",74,TRUE,"spotify:track:6TaqooOXAEcijL6G1AWS2K","https://api.spotify.com/v1/tracks/6TaqooOXAEcijL6G1AWS2K"
"2933","spotify:playlist:36baBESEC1QQdZ3eBkVatP","All My Friends (feat. Tinashe & Chance the Rapper)","spotify:album:5cOhR878H8hC3UsxYq5Xyv","Tinashe","spotify:artist:0NIIxcxNHmOoyBx03SfTCD",1,229746,"All My Friends (feat. Tinashe & Chance the Rapper)",74,TRUE,"spotify:track:6TaqooOXAEcijL6G1AWS2K","https://api.spotify.com/v1/tracks/6TaqooOXAEcijL6G1AWS2K"
"2934","spotify:playlist:36baBESEC1QQdZ3eBkVatP","All My Friends (feat. Tinashe & Chance the Rapper)","spotify:album:5cOhR878H8hC3UsxYq5Xyv","Chance the Rapper","spotify:artist:1anyVhU62p31KFi8MEzkbf",1,229746,"All My Friends (feat. Tinashe & Chance the Rapper)",74,TRUE,"spotify:track:6TaqooOXAEcijL6G1AWS2K","https://api.spotify.com/v1/tracks/6TaqooOXAEcijL6G1AWS2K"
"2935","spotify:playlist:36baBESEC1QQdZ3eBkVatP","ANTI (Deluxe)","spotify:album:4UlGauD7ROb3YbVOFMgW5u","Rihanna","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H",1,219320,"Work",76,TRUE,"spotify:track:72TFWvU3wUYdUuxejTTIzt","https://api.spotify.com/v1/tracks/72TFWvU3wUYdUuxejTTIzt"
"2936","spotify:playlist:36baBESEC1QQdZ3eBkVatP","ANTI (Deluxe)","spotify:album:4UlGauD7ROb3YbVOFMgW5u","Drake","spotify:artist:3TVXtAsR1Inumwj472S9r4",1,219320,"Work",76,TRUE,"spotify:track:72TFWvU3wUYdUuxejTTIzt","https://api.spotify.com/v1/tracks/72TFWvU3wUYdUuxejTTIzt"
"2937","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Blue","spotify:album:2xZSrcBmvMw9Y8hac6xU7L","Jonas Blue","spotify:artist:1HBjj22wzbscIZ9sEb5dyf",1,196613,"Perfect Strangers",76,FALSE,"spotify:track:3P3pw6C19j31Rnzgo3JG7o","https://api.spotify.com/v1/tracks/3P3pw6C19j31Rnzgo3JG7o"
"2938","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Blue","spotify:album:2xZSrcBmvMw9Y8hac6xU7L","JP Cooper","spotify:artist:4kYGAK2zu9EAomwj3hXkXy",1,196613,"Perfect Strangers",76,FALSE,"spotify:track:3P3pw6C19j31Rnzgo3JG7o","https://api.spotify.com/v1/tracks/3P3pw6C19j31Rnzgo3JG7o"
"2939","spotify:playlist:36baBESEC1QQdZ3eBkVatP","25","spotify:album:7uwTHXmFa1Ebi5flqBosig","Adele","spotify:artist:4dpARuHxo51G3z768sgnrY",1,295502,"Hello",73,FALSE,"spotify:track:4aebBr4JAihzJQR0CiIZJv","https://api.spotify.com/v1/tracks/4aebBr4JAihzJQR0CiIZJv"
"2940","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Handwritten","spotify:album:0CnQ0JQajNswRjPkNYVG8m","Shawn Mendes","spotify:artist:7n2wHs1TKAczGzO7Dd2rGr",1,206880,"Stitches",76,FALSE,"spotify:track:3zkWCteF82vJwv0hRLba76","https://api.spotify.com/v1/tracks/3zkWCteF82vJwv0hRLba76"
"2941","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Immortalized","spotify:album:3qFQ4XNQ15alZrAaj5oGJK","Disturbed","spotify:artist:3TOqt5oJwL9BE2NG9MEwDa",1,248466,"The Sound of Silence",74,FALSE,"spotify:track:1Cj2vqUwlJVG27gJrun92y","https://api.spotify.com/v1/tracks/1Cj2vqUwlJVG27gJrun92y"
"2942","spotify:playlist:36baBESEC1QQdZ3eBkVatP","25","spotify:album:7uwTHXmFa1Ebi5flqBosig","Adele","spotify:artist:4dpARuHxo51G3z768sgnrY",1,223078,"Send My Love (To Your New Lover)",71,FALSE,"spotify:track:3KZcrZ36LW9RnChK1iIkth","https://api.spotify.com/v1/tracks/3KZcrZ36LW9RnChK1iIkth"
"2943","spotify:playlist:36baBESEC1QQdZ3eBkVatP","This Is Acting (Deluxe Edition)","spotify:album:65SUPjKr59ncdHY2LxeYiz","Sia","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN",1,210226,"The Greatest",53,FALSE,"spotify:track:7kCTrqzvmQGtYkD4cM9RHD","https://api.spotify.com/v1/tracks/7kCTrqzvmQGtYkD4cM9RHD"
"2944","spotify:playlist:36baBESEC1QQdZ3eBkVatP","This Is Acting (Deluxe Edition)","spotify:album:65SUPjKr59ncdHY2LxeYiz","Kendrick Lamar","spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg",1,210226,"The Greatest",53,FALSE,"spotify:track:7kCTrqzvmQGtYkD4cM9RHD","https://api.spotify.com/v1/tracks/7kCTrqzvmQGtYkD4cM9RHD"
"2945","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Love Stuff","spotify:album:0B4eikFaUJcf3hc6DaSVov","Elle King","spotify:artist:3bhu7P5PfngueRHiB9hjcx",1,202173,"Ex's & Oh's",72,FALSE,"spotify:track:70eDxAyAraNTiD6lx2ZEnH","https://api.spotify.com/v1/tracks/70eDxAyAraNTiD6lx2ZEnH"
"2946","spotify:playlist:36baBESEC1QQdZ3eBkVatP","Alarm","spotify:album:2Z3HQO6NL3812mnNj7htXv","Anne-Marie","spotify:artist:1zNqDE7qDGCsyzJwohVaoX",1,205593,"Alarm",63,TRUE,"spotify:track:0OwX5aROoW1Iip8FV51Efg","https://api.spotify.com/v1/tracks/0OwX5aROoW1Iip8FV51Efg"
